"Restaurant_Name","Rating","Category","Address"
"Ranvee's Restaurant And Bar","New","Burgers","80 Cedar Street, Greater Sudbury, ON P3E 1A5"
"Peppi Panini","New","Italian","93 Durham St, Sudbury, NAMER P3E 5M7"
"Taj Bistro (Sudbury)","4.0","Indian","151 Larch St, Sudbury, Ontario P3E 1"
"KFC (1341 Martindale Road)","4.1","American","1341 Martindale Road, Sudbury, ON P3E 4J7"
"Leslie's Charbroil & Grill","4.6","Comfort food","633 Notre Dame Ave, Sudbury, On P3C"
"Popeyes (878 Notre Dame Ave)","4.5","American","883 Notre Dame Avenue, Greater Sudbury, NAMER P3C5K2"
"7 Star Dumpling House (Regent St.)","4.6","Chinese","1355 Regent Street, Sudbury, ON P3E 3Z1"
"Pho Noodle House","4.8","Pho","81 Larch Street Greater Sudbury, On P3e 1b8 Canada,"
"Cuisine Tropicale","New","American","893 Nôtre Dame Avenue, 4, Sudbury, ON P3C"
"Tandoori Tastes","New","Vegetarian","96 Larch Street Greater Sudbury, On P3e Canada,"
"Wendy's (1015 The Kingsway)","4.6","Fast food","1015 The Kingsway, Sudbury, ON P3B 2E6"
"Starbucks (1935 Paris Street)","4.8","Bakery","1935 Paris Street, Sudbury, ON P3E 3C6"
"Arby's - Sudbury (Paris St)","4.8","American","1865 Paris Street, Greater Sudbury, NAMER P3E 3C5"
"McDonald's (Kingsway)","4.3","Burgers","1194 Kingsway, Sudbury, ON P3A"
"Okinawa Sushi Regent","4.3","Japanese","1716 Regent Street, Sudbury, ON P3E 3Z8"
"Little Caesars (1835 Regent St)","4.6","Pizza","1835 Regent St, Sudbury, ON P3E 3Z7"
"East Side Mario's (Lasalle)","4.7","Italian","900 Lasalle Blvd., Sudbury, ON P3A"
"Okinawa Sushi Lasalle","4.6","Sushi","798 Lasalle Boulevard Greater Sudbury, On P3A"
"Osmow's (2040 Algonquin Rd, Unit 13A)","4.3","Mediterranean","2040 Algonquin Rd , Unit 13A, Sudbury, ON P3E"
"J&M Indian Cuisine","4.0","Indian","2037 Long Lake Road, Unit 3, Greater Sudbury, NAMER P3E 6J9"
"Herbert Fisheries","New","Snacks","1942 Regent Street, Sudbury, ON P3E 5V5"
"Fionn MacCool's (Regent)","4.7","Pub","1877 Regent St, Sudbury, On P3E 3Z7"
"The Daventry Kitchen & Bar","New","Comfort food","1500 Regent Street, Greater Sudbury, NAMER P3E 3Z6"
"Damascus Restaurant","4.6","Middle Eastern","1210 Lasalle Blvd, Greater Sudbury, ON P3A 1Y5"
"A&W (2404 Long Lake Rd)","4.5","Fast food","2404 Long Lake Rd, Sudbury, ON P3E"
"Dollarama (747 Notre Dame Ave., Unit 102C)","New","Toys","747 Notre Dame Ave., Unit 102c, Sudbury, NAMER P3A 2T2"
"Rudy's Restaurant","4.5","Comfort food","483 Lasalle Blvd,, Sudbury, On, P3a 1w8,"
"Shoeless Joe's Sports Grill (Regent St)","4.7","American","2260 Regent St, Sudbury, ON P3E"
"Herc's Greek Eatery","4.7","Greek","875 Nôtre Dame Avenue, Sudbury, ON P3C"
"Ice Cream Shop","New","Ice Cream & Frozen Yogurt","1299 Marcus Drive, Greater Sudbury, NAMER P3B 4K6"
"LCBO (1099 Marcus Drive)","New","Alcohol","1099 Marcus Drive, Sudbury, NAMER P3B4K6"
"Red Lobster  (1600 LASALLE BLVD)","4.0","American","1600 Lasalle Blvd, SUDBURY, ON P3A"
"King’s Way Buffet","4.2","Chinese","1051 Kingsway, Greater Sudbury, ON P3B 2E6"
"7 Star Dumpling House (Lasalle Boulevard)","4.4","Chinese","1899 Lasalle Boulevard, Greater Sudbury, NAMER P3A 2A3"
"BarBurrito: Sudbury: Kingsway","4.4","Mexican","1277 Kingsway, Greater Sudbury, NAMER P3B 2E6"
"Tahini's (Sudbury)","4.6","Mediterranean","2416 Long Lake Road Greater Sudbury, On P3e 5h5 Canada,"
"Kwik Way (Bancroft Dr.)","New","Convenience","1465 Bancroft Drive, Greater Sudbury, ON P3B"
"A-One Dumpling Shop","New","Nepalese","40 Elm St, Elm Place Unit 148,, Greater Sudbury, NAMER P3C 1S8"
"Tim Hortons (885 Notre Dame Street)","4.5","Bakery","885 Notre Dame Street, Sudbury, ON P3A 2T2"
"Marc's Subs","New","Comfort food","2361 Bancroft Drive, Sudbury, ON P3B"
"Taco Bell (1349 LaSalle Blvd)","4.4","Mexican","1349 Lasalle Blvd, Sudbury, On P3A"
"SilverCity Sudbury Cinemas","4.5","American","355 Barrydowne Road, Sudbury, P3B 4K6"
"Churchill Convenience","New","Convenience","575 Churchill Avenue, Greater Sudbury, ON P3A 5N4"
"PIZZERIA ROMA 1894","4.9","Pizza","1894 Lasalle Boulevard, Level / Suite 5, Greater Sudbury, NAMER P3A 2A4"
"Canadian Tire Gas+ (2040 Algonquin Rd)","New","Snacks","2040 Algonquin Rd. , Unit 30, Sudbury, ON P3E 4Z6"
"Trevi Bar & Grill","New","American","1837 Lasalle Blvd, Sudbury, ON P3A 2A3"
"Mucho Burrito (1250 Lasalle Boulevard)","4.5","Mexican","1250 Lasalle Boulevard, Sudbury, ONTARIO P3A"
"On the Run 42382 | (463 Falconbridge Rd)","New","Everyday Essentials","463 Falconbridge, SUDBURY, ON P3A 5N4"
"Burger King #4923 (809 Victoria St. North)","4.6","American","809 Victoria St. North, Kitchener, ON N2B"
"Pizza Express Stirling","4.3","Pizza","248 Stirling Avenue South 12a, Kitchener, ON N2M"
"Nova Era Bakery #3","4.8","American","376 King Street East, Kitchener, ON N2G 2L5"
"SMK African Foods Inc","New","Deli","206-C King St E,, Kitchener, ON N2G 2L1"
"Galito's Flame Grilled Chicken (Kitchener)","New","Comfort food","29 King Street East, Kitchener, ON N2G 2K4"
"Papa John's Pizza (517 Victoria St S)","4.7","Pizza","517 Victoria St S, Kitchener, ON N2M"
"Bao Sandwich Bar","4.8","Asian","62 Balsam Street, Unit #B106, Waterloo, ON N2L"
"Burger's Priest (Waterloo)","4.6","Burgers","212 King Street South, Waterloo, ON N2J"
"Boardwalk Burgers Fries & Shakes (Waterloo)","4.5","Burgers","65 University Avenue East , Unit 13, Waterloo, ON N2J"
"MrBeast Burger (1120 Victoria Street North)","4.4","American","1120 Victoria Street North, Kitchener, ON N2B 3T2"
"Pizza Pizza (185 King St. W)","4.5","Chicken Strips","185 King St. West, Kitchener, ON N2G"
"Score Pizza (Waterloo)","4.7","Pizza","80 King St S, Waterloo, On N2J 1P5"
"Mei King Restaurant","4.5","Chinese","82 Margaret Ave, Kitchener, ON N2H"
"Red Swan Pizza (Kitchener North)","4.6","Pizza","1120 Victoria St N , Unit 1B, Kitchener, ON N2B 3T2"
"Top chicken","4.8","Korean","280 Lester Street, Unit 105, Waterloo, ON N2L 0G2"
"Bianca's Pizza","4.5","Pizza","363 King St N, Waterloo, ON N2J 2Z4"
"Topper's Pizza (Highland Rd)","4.9","Pizza","324 Highland Road, Kitchener, ON N2M"
"Quick Sandwiches (King St S and Town Square)","4.5","Sandwich","95 King St S, Waterloo, Ontario N2j, Ca, ON N2J"
"Later Pizza (Waterloo)","4.8","Pizza","255 King Street North Unit 12, Waterloo, ON N2J 4V2"
"Five Star Shawarma and Pizza","4.3","Mediterranean","585 Weber St N, 4, Waterloo, ON N2V"
"Cheez-Us Pizza","4.5","Pizza","380 King St N, 2, Waterloo, ON N2J 2Z3"
"Mary Brown's Chicken (700 Strasburg Road)","4.6","Chicken","700 Strasburg Rd, Kitchener, ON N2E 2M2"
"Figaro's Pizza","4.8","Pizza","90 Weber Street North, Waterloo, ON N2J 3G8"
"Three Kretans Greek Restaurant","4.6","Mediterranean","151 Frederick St, Kitchener, ON N2H 2M2"
"Odd Burger (Waterloo)","4.6","Vegetarian","75 King Street South, Waterloo, NAMER N2J 1P2"
"Gino's Pizza (Highland Rd & Lawrence Ave)","4.6","Pizza","370 Highland Rd W, Kitchener, ON N2M 5J9"
"Church's Texas Chicken (247 King Street North)","4.4","Comfort food","247 King Street North Unit 4, Waterloo, ON N2J 2Y8"
"Manna’s Food Express","4.4","Indian","280 Lester Street, Waterloo, On, N2l 3w5, Unit 112,"
"The Works Craft Burgers & Beers (589 Fairway Rd S.)","4.1","Burgers","589 Fairway Rd S, Kitchener, ON N2C 1X4"
"Burger Stack","4.8","Burgers","255 Highview Dr, 3, Kitchener, ON N2N 2K7"
"McDonald's (Alpine St & Ottawa Rd)","4.3","Burgers","715 Ottawa Street South, KITCHENER, ON N2E"
"Thyme Pizza N Rolls","4.8","Pizza","540 Westforest Trail, C, Kitchener, ON N2N"
"Island Mix Restaurant & Lounge (Kitchener)","4.6","Caribbean","146 King Street West, Kitchener, ON N2G 1A6"
"Renegade Chicken (15A - 2960 Kingsway Drive)","4.5","Burgers","15a - 2960 Kingsway Drive, Kitchener, ON N2C"
"Momo Japanese Food","4.6","Asian fusion","140 #6a University Avenue West, Waterloo, NAMER N2L 6J3"
"Farah Foods","4.6","Everyday Essentials","170 University Avenue West , Unit 4, Waterloo, ON N2L"
"La Cucina Pizzeria (Kitchener)","4.5","Italian","320 King St W, Kitchener, ON N2G 1B7"
"MELTwich Food Co. (Pioneer Park)","4.3","Comfort food","Unit - F101 
123 Pioneer Drive, Kitchener, NAMER N2P 2B4"
"Boston Pizza (Bingemans)","4.1","Italian","425 Bingemans Centre Drive, Kitchener, ON N2B 3X7"
"Popular Pizza (Waterloo)","4.1","Pizza","330 Phillip St, Unit 4, Waterloo, ON N2L 3W9"
"Cheesecake & Desserts (Waterloo)","4.3","Desserts","160 University Ave W, Waterloo, ON N2L 3E9"
"Campus Pizza","4.3","Pizza","160 University Ave W, Waterloo, ON N2L"
"Popeyes Louisiana Kitchen (Ottawa St)","4.5","American","725 Ottawa St S, Kitchener, ON N2E"
"Harvey's (Westmount Rd W)","4.5","Canadian","80 Westmount Rd West, Kitchener, ON N2M 1R5"
"Foodie Fruitie","4.6","Asian","203 Lester St #7, Waterloo, ON N2L 0B5"
"Starbucks (1051 Victoria Street North)","4.6","Bakery","1051 Victoria Street North, Kitchener, ON N2B"
"South St. Burger (Ottawa & Fischer-Hallman)","4.3","Burgers","1400 Ottawa St S,  B-19, Kitchener, ON N2E 4E2"
"MIZU Braised Chicken Rice 御品黄焖鸡米饭","New","Comfort food","150 University Avenue West, Waterloo, ON N2L"
"Pizza Roma +","4.5","Pizza","192 Activa Ave, Kitchener, ON N2E"
"KFC (1020 Ottawa Street North)","4.4","American","1020 Ottawa Street North, Kitchener, ON N2A 3Z3"
"Swiss Chalet (Victoria & Frederick)","4.7","Rotisserie Chicken","1151 Victoria St N, Kitchener, ON N2B"
"FLAME HOUSE GRILL & BAR","4.4","Indian","370 Highland Rd W, Kitchener, ON N2M 5J9"
"AD Double Deal Pizza Wings","New","Pizza","101 Hazelglen Dr, Unit 12, Kitchener, ON N2M"
"Food Basics (370 Highland Rd W)","4.5","Everyday Essentials","370 Highland Rd W, Kitchener, NAMER N2M 5J9"
"A&W (750 Ottawa St S)","4.5","Fast food","751 Ottawa St S, Kitchener, On N2E"
"Wendy's (350 Westmount Road West)","4.3","Fast food","350 Westmount Road West, Kitchener, ON N2M 5C4"
"China Taste","4.5","Chinese","1400 Weber St E Unit B6, Kitchener, ON N2A"
"Fat Bastard Burrito (Kitchener)","4.3","Tex Mex","306 King St W, Kitchener, ON N2G 1B7"
"Lisboa Bakery & Grill","4.8","Portuguese","1187 Fischer-Hallman Rd, 609, Kitchener, Ontario N2E"
"Hot Wok","4.5","Chinese","875 Highland Rd. W., Unit A59 Highland Hills Mall, Kitchener, Ontario N2n 2y2, N2M"
"Baba Chicken Grill 快宜美","4.7","Chinese","170 University Ave W, Waterloo, On N2L"
"Indo Hakka Corner","4.4","Asian fusion","324 Highland Rd W, 14, Kitchener, ON N2M 5G2"
"KW Grabb-a-Pizza","New","Pizza","700 Strasburg Rd, Kitchener, ON N2E 2M2"
"Yo Sushi","4.7","Japanese","103 King St W, Kitchener, Ontario N2G"
"Panago Pizza (Waterloo)","4.8","Fast food","668 Erb Street, 9, Waterloo, Ontario N2T 2Z7"
"Twice the Deal Pizza (8 Bloomingdale Rd N)","4.9","Pizza","8 Bloomingdale Rd N, 2, Kitchener, ON N2K 1A2"
"Double Double Pizza & Chicken (347 Erb St)","4.7","Pizza","347 Erb St W, 8, Waterloo, ON N2L 1W4"
"Kinkaku Izakaya","4.8","Japanese","217 King St W, Kitchener, Ontario N2G"
"Fresh Burrito (170 University Ave W)","4.8","Mexican","170 University Avenue West, Unit 31, Waterloo, ON N2L 3E9"
"Pizza 2 Go","New","Italian","1077 Weber Street East Kitchener, On N2a 3y5,"
"Crystal Palace","4.5","Chinese","10 King Street South, Waterloo, ON N2J"
"Kam Yin Chinese Restaurant 金燕子","4.5","Chinese","450 Erb St W, 13, Waterloo, ON N2T"
"Dollarama (53-61 King Street East)","New","Toys","61 King St E, Kitchener, ON N2G 2K4"
"Kim’s Kitchen","4.9","Korean","258 King Street N , Unit 2, Waterloo, ON N2J"
"Little Caesars (210 Lorraine Avenue)","4.6","Pizza","210 Lorraine Ave, Kitchener, ON N2B 3T4"
"Burger Factory (550 Hespeler Rd)","4.4","Pizza","550 Hespeler Rd , Unit 2, Cambridge, ON N1R"
"iShawarma","4.3","Mediterranean","66 Bridgeport Rd E, 6, Waterloo, ON N2J"
"126 Chinese Restaurant","4.7","Asian","2922 King St E, Kitchener, NAMER N2A 1A7"
"Ye's Sushi","4.6","Sushi","70 Sportsworld Dr, Kitchener, ON N2P 2J1"
"Lazeez Shawarma (370 Highland Rd W)","4.5","Mediterranean","370 Highland Rd W, Kitchener, ON N2M 5J9"
"MrBeast Burger (313 5 Street South)","New","American","328 5 Street South, Lethbridge, Ab T1j 0h3, Canada,"
"Burger King (1950 Third Avenue South)","4.3","American","1950 Third Avenue South, Lethbridge, AB T1J 0J6"
"Mary Brown's Chicken (1 - 413 Highlands Blvd. W.)","4.8","Chicken","413 Highlands Boulevard West, Lethbridge, NAMER T1J 4X5"
"2 For 1 Family Pizza Lethbridge","New","pizza","1281 3 Ave S, Lethbridge, NAMER T1J 0K2"
"Rivaaz Indian Pizza & Cuisine","4.3","Indian","1020 Mayor Magrath Drive South, Lethbridge, AB T1K 2P8"
"Pizza King and Donair","New","Pizza","2210 7 Avenue South Unit 264, Lethbridge, AB T1J 1M7"
"A1 Pizza Lethbridge","4.9","Pizza","428 13 Street North Lethbridge, Ab T1H"
"Red Swan Pizza (Lethbridge)","New","Pizza","3115 26 Ave N #40, Lethbridge, AB T1H 5P4"
"South Street Burger (3010 26 Avenue South)","New","Sandwiches","3010 26 Avenue South Lethbridge, Ab T1k 7k8,"
"Pizza 73 (417 - 21A St N)","4.3","Pizza","417 21a Street North, Lethbridge, AB T1H 6L6"
"Panago Pizza (North Lethbridge)","New","Fast food","#30 2667 Scenic Drive North Lethbridge Alberta T1H 7G3"
"Birdy Famous Fried Chicken Waffles & More (Mayor Magrath Dr. S)","New","Comfort food","1312 Mayor Magrath Drive South, Lethbridge, AB T1K"
"Papa John's Pizza (Lethbridge)","4.3","Pizza","487 Mayor Magrath Dr S, Lethbridge, AB T1J 3L8"
"Bridge Pizza","New","Pizza","991 Columbia Boulevard West Lethbridge, Ab T1k 4m5 Canada,"
"M&M Food Market (Lethbridge AB)","New","Grocery","225- 12th Street North, Lethbridge, NAMER T1H2G3"
"Pizza Hut (1358 Mayor Magrath Drive South)","New","Pizza","1358 Mayor Magrath Drive South, Lethbridge, AB T1K"
"New taste of India","4.7","Indian","310 5 Street South, Lethbridge, NAMER T1J 2B5"
"Arby's - Lethbridge","4.1","Sandwich","216 1 Avenue South Lethbridge, Ab T1j 0a4 Canada,"
"McDonald's (Scenic - Lethbridge #2)","4.6","Burgers","217 3 Ave S, Lethbridge, AB T1J 4L6"
"Wendy's (230 Scenic Drive South)","4.6","Fast food","230 Scenic Drive South, Lethbridge, AB T1J 4L3"
"Taco Bell (West Lethbridge)","4.5","Burritos","188 Columbia Blvd W, Lethbridge, AB T1K 4J4"
"Teriyaki Madness (19 Southgate Blvd South)","4.3","Asian fusion","19 Southgate Boulevard South, 20, Lethbridge, AB T1K"
"Nori Bento & Udon Park Place","New","Japanese","501 1 Ave S, Unit P15A, Lethbridge, AB T1J 4L9"
"Tacos Made In Mexico","New","Mexican","610 3 Ave S, Lethbridge, NAMER T1J 0H5"
"Modern Chinese","4.8","Chinese","103 7 St S, Lethbridge, AB T1J 2T1"
"Fusion BBQ & Hotpot","4.6","Asian fusion","1104 Mayor Magrath Dr S, Lethbridge, AB T1K 2P8"
"Via Cibo (Lethbridge)","4.0","Italian","1762 3 Avenue South, Lethbridge, AB T1J"
"Subway (Lethbridge Towne Sq.)","4.0","American","206 Stafford Drive South, Lethbridge, AB T1J"
"Swad Restaurant","4.1","Indian","1810 3 Avenue South, Lethbridge, NAMER T1J 0L5"
"Bread Milk and Honey","New","Breakfast and brunch","427 5 Ave S
Unit 100, Lethbridge, NAMER T1J 4C9"
"Chips & Cheese","4.8","Fast food","303 6 Street South, Lethbridge, NAMER T1J 2C7"
"Denny's (421 Mayor Magrath Dr)","4.7","Breakfast and brunch","421 Mayor Magrath Dr, Lethbridge, AB T1J 3L8"
"7-Eleven (680 Columbia Blvd W)","4.5","Wings","680 Columbia Blvd W, Lethbridge, AB T1K 5J9"
"Dairy Queen (516 13th Street North, Lethbridge)","4.8","American","516 13 St N, Lethbridge, AB T1H 2S4"
"Eat More","New","American","303 6 Street South, Lethbridge, NAMER T1J 2C7"
"Blossom Hotpot","New","Chinese","402 2 Avenue South, Ste 101 Lethbridge, Ab T1j 0c3 Canada,"
"Noodle Box (Lethbridge)","4.3","Thai","550 University Drive West Lethbridge, Ab T1j 4v3 Canada, 11,"
"Starbucks (DT Mayor Magrath)","4.8","Bakery","1409 Mayor Magrath Dr S, Lethbridge, AB T1K 2R1"
"Fatburger (1505 Mayor Magrath Drive S)","4.7","Burgers","1505 Mayor Magrath Drive S, Lethbridge, AB T1K"
"Firestone Restaurant & Bar","New","Burgers","532 Mayor Magrath Drive South, Lethbridge, AB T1J 3M2"
"Little Caesars (#5A – 1702 23rd Street North)","4.4","Pizza","1702 23rd Street North Lethbridge, Ab T1h 5b3 Canada,"
"IHOP (1818 Mayor Mcgrath Drive South)","4.3","Breakfast and brunch","1818 Mayor Mcgrath Drive South, Lethbridge, AB T1K"
"Marble Slab Creamery (550 University Drive West, Unit 25 )","4.8","Ice Cream & Frozen Yogurt","550 University Drive West , Unit 25, Lethbridge, AB T1J 4T3"
"Wrap it Bun it","New","Canadian","902 6 St N, Lethbridge, NAMER T1H 1Y2"
"Popeyes (1814 Mayor Magrath Dr S)","4.7","American","1814 Mayor Magarth Dr S, Lethbridge, AB T1K 2R5"
"Ales & Tales Bar and Lounge","New","American","1009 Mayor Magrath Drive South, Lethbridge, AB T1K"
"Dollarama (Park Place Mall)","New","Toys","501 1 Ave S,  Unit 131, Lethbridge, AB T1J 4L9"
"Von Yum","New","European","902 6 St N, Lethbridge, NAMER T1H 1Y2"
"Osmow's Lethbridge","4.7","Comfort food","1612 Mayor Magrath Dr S, Lethbridge, AB T1K"
"Quesada Burritos and Tacos (University Dr)","4.6","Mexican","550 University Dr W , Unit  36, Lethbridge, AB T1J 4T3"
"KFC West Lethbridge","4.4","American","188 Columbia Blvd. West, Lethbridge, AB T1K"
"Green Wok","4.7","Chinese","417 21 A Street North, Lethbridge, AB T1H 6L6"
"Natasha","New","European","902 6 St N, Lethbridge, AB T1H 1Y2"
"On the Run 40055 | 4103 - 4th Ave S","New","Everyday Essentials","4103 4 Avenue South, Lethbridge, AB T1J 4B5"
"PetSmart (Lethbridge)","New","Retail","3721 Mayor Magrath Dr. South, Lethbridge, NAMER T1K 8A8"
"Beirut Shawarma & Kabab","New","Middle Eastern","411 2 Avenue South, Lethbridge, NAMER T1J 0H4"
"Wiseguy Cheesesteaks (Lethbridge)","4.7","Sandwiches","1762 3 Avenue South Lethbridge, Ab T1j 4y7 Canada,"
"Ricky Ticky Tacos (550 University Drive West, West Lethbridge Towne Centre)","New","Mexican","550 University Drive West, West Lethbridge Towne Centre, AB T1J 4T3"
"Tim Horton's (442 Scenic Dr)","4.5","Bakery","442 Scenic Dr, Lethbridge, AB T1J 4S3"
"New York Fries (Park Place)","4.7","American","Unit P15 501 - 1st Ave South, Lethbridge, AB T1J"
"Onion Bar & Grill / Flamingo","New","American","1702 23 Street North, Lethbridge, AB T1H 5B3"
"Social Outlaw Grill","New","Burgers","1818 Mayor Magrath Drive South, Lethbridge, AB T1K"
"Legendary Wing King","New","Wings","1515 Mayor Magrath Drive South, Lethbridge, NAMER T1K 2R4"
"Whitbie's Fish & Chips","New","Fish & chips","866 Heritage Blvd W, Lethbridge, AB T1K"
"Jundal Coffee","New","Coffee & tea","501 1 Ave S A09, Lethbridge, AB T1J 4L9"
"Edo Japan -  Park Place Mall","New","Japanese","501 1 Ave S, Lethbridge, AB T1J 4L9"
"Taco Del Mar","4.2","Mexican","473 41 St S, Lethbridge, AB T1J 5C8"
"Tea Bliss","4.4","Asian","2037 Mayor Magrath Dr S, Lethbridge, AB T1K 2S2"
"Umami Shop","New","Japanese","814 4 Ave S Lethbridge, Ab T1j 0p2 Canada,"
"Ace Tea (713 4th Ave S)","New","Coffee & tea","713 4 Avenue South Lethbridge, Ab T1j 0p1 Canada,"
"Kung Pao Wok (Park Place Mall)","4.4","Chinese","501 1 Ave S, Lethbridge, Ab T1J"
"Mr. Pretzels (Park Place)","New","Comfort food","501 1 Ave S, Lethbridge, Ab T1J"
"The Body Shop (First Avenue South Unit 94)","New","Personal care","First Avenue South Unit 94, Lethbridge, NAMER T1J 4L9"
"Makisu Sushi Lethbridge","4.4","Japanese","1517 Mayor Magrath Drive South, Lethbridge, AB T1K 2R4"
"Mastermind Toys (Lethbridge)","New","Retail","1250 2a Ave N, Lethbridge, AB T1H 0E3"
"Rexall Drug Store (Aquitania Blvd W)","New","Home & Personal Care","20-12 Aquitania Blvd W, Lethbridge, AB T1J"
"Thai Express (3010 26 Avenue South)","New","Healthy","3010 26 Avenue South, Lethbridge, NAMER T1K 7K8"
"Apna tandoori hut","New","Indian","1520 3 Avenue South, Lethbridge, AB T1J 0K8"
"Lighthouse Japanese Restaurant","4.8","Japanese","708 3 Avenue South, Lethbridge, AB T1J"
"Poke Shack","4.5","Healthy","708 3 Ave S Lethbridge, Lethbridge T1J"
"Ariyana Middle Eastern Food","4.5","Mediterranean","396 George St N, Peterborough, Ontario K9H"
"The Dirty Burger Company","4.8","Burgers","211 Hunter Street West, Peterborough, ON K9H"
"BrickHouse Craft Burger","4.6","Wings","123 Simcoe St, Peterborough, Ontario K9H"
"Pizza Kollo","New","Pizza","230 Charlotte Street, Peterborough, NAMER K9J"
"Pizza Hut (705 George Street North)","4.2","PIzza","705 George St N, Peterborough, ON K9H 3T1"
"Pizza Parlor and Donair (George Street)","4.3","Pizza","304 George Street North, Peterborough, NAMER K9J 3H2"
"Burger King #2065 (750 Lansdowne Street West)","4.5","American","750 Lansdowne Street West, Peterborough, ON K9J 1Z3"
"Chicken Chicken (91 George Street North)","New","Wings","91 George Street North, Peterborough, ON K9J 3G3"
"Pizza Pizza (91 George St, Peterborough)","3.9","Pizza","91 George St, Peterbourogh, ON K9J"
"Papas Pizza Land","4.4","Pizza","2695 Marsdale Dr Peterborough, On K9l 1y4 Canada,"
"Pizza Wings & Snacks","4.9","American","1524 Lansdowne St W, Peterborough, On K9J 2A2"
"Mary Brown's Chicken (1550 Lansdowne Road)","4.4","Chicken","1550 Lansdowne Street West, Peterborough, NAMER K9J 1Z5"
"Healthy Planet (1-871 Chemong Road, Peterborough)","New","Health & Nutrition Supplements","871 Chemong Road, Peterborough, NAMER K9H 7R4"
"Pizza Nova (908 Landsdowne St W)","New","Pizza","908 Landsdowne St W, Peterborough, ON K9J"
"Boston Pizza (Chemong)","4.6","Pizza","1164 Chemong Rd, Peterborough, Ontario K9H"
"241 Pizza  (140 Parkhill Rd W)","4","N/A","140 Parkhill Rd W, Peterborough, ON K9H"
"M&M Food Market (Peterborough-Chemong)","New","Grocery","A01a-1091 Chemong Rd., Peterborough, NAMER K9H7R8"
"Harvey's (Water St)","4.4","Burgers","250 Water St, Peterborough, ON K9H"
"Popeyes Louisana Kitchen (828 Chemong Road)","4.2","American","828 Chemong Road, Peterborough, ON K9H"
"Smitty's Family Restaurant (Peterborough)","New","Sandwiches","139 George Street North, Peterborough, ON K9J"
"Allen Gourmet Coffee & Eatery","5","Coffee & tea","360 George St N, Peterborough, ON K9H 7E7"
"Maple moose pub","4.5","Comfort food","333 George St North, Peterborough, ON K9h3p9"
"Real Thai Cuisine","4.8","Thai","415 George St N, Peterborough, Ontario K9H 3R4"
"Bhojan - The Indian Cuisine & Bar","2.8","Indian","427 George Street North, Peterborough, NAMER K9H 3R4"
"The Black Horse Pub","New","American","452 George St N, Peterborough, NAMER K9H 3R7"
"Brickhouse Grill and Bar (123 Simcoe St)","4.6","Comfort food","123 Simcoe St, Peterborough, ON K9H 2H3"
"Wendy's (1124 Chemong Road)","3.9","Fast food","1124 Chemong Road, Peterborough, ON K9J 6X2"
"WING HOUSE","4.5","American","320 Water St, 73, Peterborough, ON K9J 3C7"
"Wild Wing - Peterborough Downtown","4.1","Wings","171 Charlotte St, Peterborough, ON K9J 2T7"
"Simply Thai","New","Thai","360 George Street North Peterborough, K9h 2h6 Canada,"
"One Eyed Jack Peterborough","4.6","Comfort food","116 Lansdowne St E, Peterborough, ON K9J"
"Nakhraa (George St)","3.7","Indian","441 George Street North, Peterborough, ON K9H 3R6"
"Subway (Market Plaza)","3.5","American","91 George St N, Unit # 3, Peterborough, On K9J"
"China Chef","4.6","Chinese","1079 Clonsilla Avenue Peterborough, On K9j 5y6 Canada,"
"Alba Pizzeria","New","Italian","360 George St N, Peterborough, ON K9H 2H6"
"McDonald's (Willowcreek)","4.4","Burgers","400 Lansdowne Street East, Peterborough, ON K9L"
"Oasis Mediterranean Grill (OMG)","4.4","Middle Eastern","460 George St N, Peterborough, ON K9H 3R7"
"East Side Mario's (Peterborough)","4.5","Italian","933 Lansdowne Street West, Peterborough, ON K9J 1Z5"
"Papa John's (198 Lansdowne Street East)","4.6","Pizza","198 Lansdowne St E, Peterborough, On K9J"
"Swiss Chalet (Goodfellow Rd & Lansdowne Ave W)","4.7","American","933 Lansdowne St W, Peterborough, ON K9J"
"KFC (595 Lansdowne Avenue)","4.1","American","595 Lansdowne Avenue, Peterborough, ON K9J"
"Peterborough Desi Cuisine","New","Indian","304 George Street North, Peterborough, ON K9J 3H2"
"Curry Mantra (Peterborough)","3.8","Indian","360 George St N, Peterborough, ON K9H 2H6"
"Vik's Lake & George Bistro","New","Breakfast and brunch","25 George Street North Peterborough, K9j 3e9 Canada,"
"Mister Convenience and Balloon Shop","New","Comfort food","608 Orpington Rd, Peterborough, ON K9J"
"Osmow's (Water St)","4.5","Mediterranean","1447 Water Street, Unit 2&3, Peterborough, ON K9L"
"Casper","3.7","Indian","901 Lansdowne St W, Unit B, Peterborough, ON K9J 1Z5"
"LCBO (196 Sherbrooke Street)","4.8","Alcohol","196 Sherbrooke Street, Peterborough, NAMER K9J2N3"
"Red Lobster  (870 LANSDOWNE STREET W.)","4.6","American","870 Lansdowne Street W., PETERBOROUGH, ON K9J"
"WingsUp! (Peterborough)","4","Wings","1135 Lansdowne St W, Peterborough, ON K9J 7M2"
"Starbucks (DT Lansdowne & Webber)","4.8","Bakery","841 Rye Street, Peterborough, ON K9J"
"A&W (Lansdowne St)","4","Burgers","947 Lansdowne Street West, Peterborough, ON K9J"
"Puck 'N Pint Sports Pub","New","Burgers","871 Chemong Rd, Peterborough, On K9H"
